Tweet Date,Tweet ID,Tweet Text,tweet_source,tweet_retweet_count,tweet_favorite_count
2019/6/4,1135998622787604480,"It is estimated that there are over 60,000 street children in Accra, and we need to get these children into school... https://t.co/M5efQFJybx",Twitter Web Client,32,434
2019/6/4,1135998617729339394,"Today I was joined by the Mayor of Accra, Mohammed Adjei Sowah, and Rev Father Andrew Campbell of the Christ the Ki... https://t.co/IPYD886BKN",Twitter Web Client,68,880
2019/6/3,1135692060340772865,"On this note, I thank all for making the tour a success.

May Allah's guidance and protection continue to be with u... https://t.co/hK2Phg122u",Twitter Web Client,16,346
2019/6/3,1135692045903966209,"Throughout my visits to the sixteen (16) regions, one thing was clear: that the Zongo communities recognise and app... https://t.co/63f9s02Mtf",Twitter Web Client,15,290
2019/6/3,1135692035195846656,I admonished the people to live in peace and continue to pray for the progress of Ghana. https://t.co/L9uhaqD2bO,Twitter Web Client,7,29
2019/6/3,1135692026102669312,"I completed my 2019 nationwide Ramadan tour with visits to Saboba (Northern region), Chereponi, Bunkpurugu, Nalerig... https://t.co/jLFJIAxwtf",Twitter Web Client,31,492
2019/6/3,1135602977597771782,"Paramount Chief of Saboba, Bowan John Mateer Sakojim IV and the regent of Chereponi, Jaminja Ndakar Malba, have agr... https://t.co/UiVHiFJtjs",Twitter Web Client,9,129
2019/6/3,1135602967439171585,Anufos and Konkombas have lived peacefully together for centuries and even inter-married so there should be no reas... https://t.co/c4nPsKgC55,Twitter Web Client,8,137
2019/6/3,1135602956072620035,"I reiterated the unwavering commitment of government to ensure that peace is restored, while the law enforcement ag... https://t.co/NwI6lTSg34",Twitter Web Client,2,19
2019/6/3,1135602945813340162,"I started the week with visits to Saboba and Chereponi in the Northern and North East regions respectively, where I... https://t.co/9vYJfSKxso",Twitter Web Client,28,383
2019/6/2,1135306061542514690,I also charged the people to press on with the peace and harmony existing between them and assured them of governme... https://t.co/xgnrGBkxVc,Twitter Web Client,15,242
2019/6/2,1135306019989610497,"The people thanked President @NAkufoAddo for successfully creating the Savannah region.

They also appreciated the... https://t.co/tI4caADLkW",Twitter Web Client,16,264
2019/6/2,1135305997256470528,"Today, I continued my 2019 nationwide Ramadan tour with a visit to Bole, Sawla and Damongo in the Savannah region w... https://t.co/GwV0b3KoPg",Twitter Web Client,30,521
2019/6/2,1135143456966356994,"Anyway, congratulations to @LFC for winning the 2018/19 UEFA Champions League Trophy in Madrid.

Spurs will come ba... https://t.co/C6Cs5Gcee5",Twitter Web Client,54,695
2019/6/2,1135143442621894656,"As I was trying to come to terms with the defeat of @SpursOfficial last night, I was sent a couple of pictures of m... https://t.co/HvBpA2My3G",Twitter Web Client,128,1686
2019/6/1,1134954653593034752,I also enjoined the Muslim Ummah to continue to live in harmony with all regardless of religious differences. 5/5 https://t.co/IWeSB9KSyv,Twitter Web Client,14,241
2019/6/1,1134954629018656769,"I indicated that, the goal of  government is to continue to create a society of equal opportunities and we are comm... https://t.co/5PBGEOaIRE",Twitter Web Client,14,281
2019/6/1,1134954609632534528,"... Export, One District-One Warehouse, National Fertilizer Subsidy for farmers, amongst others which are being imp... https://t.co/aATH4assZ0",Twitter Web Client,3,38
2019/6/1,1134954592775671808,The people thanked and appreciated the @NAkufoAddo government for the various policies and programmes like the Free... https://t.co/eQfoYTbWkn,Twitter Web Client,3,24
2019/6/1,1134954572106141696,"On Saturday, I visited the Chiefs and people of Upper West region as part of my 2019 nationwide Ramadan tour and jo... https://t.co/LJZG3N5BJE",Twitter Web Client,28,440
2019/5/31,1134557979758477312,I also admonished the people to continue to promote national unity and integration regardless of our differences an... https://t.co/mfzTSUeRTa,Twitter Web Client,19,272
2019/5/31,1134557964818366465,"On Friday, I took my 2019 nationwide Ramadan tour to the Bono East region.  

I paid courtesy calls on the traditio... https://t.co/FXXKSfmCBK",Twitter Web Client,40,562
2019/5/31,1134355266244370432,We have to continue to work hard to cement the hard won peace in Dagbon. May Allah bless Dagbon and Ghana. 4/4 https://t.co/Xl3n00BQ69,Twitter Web Client,17,249
2019/5/31,1134355256488484864,"I also paid courtesy calls on the Yoo Naa, Yakubu Andani Abdulai in Savelugu where I participated in the Zuhr praye... https://t.co/DfdQYBOpXX",Twitter Web Client,22,314
2019/5/31,1134355248691240960,"I had iftar and performed Magrib prayer with the King of Dagbon,Yaa Naa Abubakari, who noted that, this is the firs... https://t.co/OWSasUaxkV",Twitter Web Client,7,53
2019/5/31,1134355237295316993,"I started the last phase of my 2019 nationwide Ramadan tour by joining my fellow muslims in Savelugu, Mion and Yend... https://t.co/ansNO2BWqz",Twitter Web Client,40,686
2019/5/30,1134132749948936194,..and prosperous society where there is an equitable distribution of our regions' wealth to the benefit of our peop... https://t.co/88IGHG9xWc,Twitter Web Client,12,109
2019/5/30,1134132742499852289,"As people of Northern Ghana, we must strive to build peace regardless of our political, ethnic, and religious persu... https://t.co/BiwPJro3lX",Twitter Web Client,16,191
2019/5/30,1134132733549133826,"... and Jobs; the IPEP, among others. These projects and policies are to structurally transform and reverse the rel... https://t.co/JTUaPavjK2",Twitter Web Client,7,56
2019/5/30,1134132725332529152,"I indicated at the summit that, the five (5) regions in the North are well positioned to take advantage of the vari... https://t.co/9AJAqrIzbb",Twitter Web Client,5,16
2019/5/30,1134132718307074054,"The summit provides a good opportunity to come up with comprehensive ideas, plans and programmes, in our drive to c... https://t.co/7XmhLRZzn3",Twitter Web Client,5,14
2019/5/30,1134132707208904705,"On Thursday, May 30, I participated in the maiden Northern Ghana Development Summit, hitherto known as the Mole Ser... https://t.co/RVv1DdXDNu",Twitter Web Client,34,381
2019/5/30,1134064802681278464,"LIVE : Northern Ghana Development Conference 2019. 
#GhNorthTalksDevt

https://t.co/NhHCcLAO6R",Twitter Web Client,21,115
2019/5/29,1133743284415864832,The building blocks for the achievement of the President's vision of a Ghana Beyond Aid are beginning to take shape... https://t.co/QtXWZ6xmRP,Twitter Web Client,17,211
2019/5/29,1133743275729412098,"I noted that after decades of patchy, unsustained growth, the data show that there have been significant improvemen... https://t.co/VmDyNWDB9w",Twitter Web Client,17,200
2019/5/29,1133743266720038912,"On Wednesday, May 29, I was Keynote Speaker at the 2019 Ishmael Yamson &amp; Associates Business Roundtable discussions... https://t.co/Qbirod2Imt",Twitter Web Client,38,366
2019/5/28,1133258767162859520,A united Ghana will ensure steady development. 3/3 https://t.co/rOBpuiZfb1,Twitter Web Client,20,285
2019/5/28,1133258754294730752,"I urged the people to venerate and accomodate each other's beliefs. With peace, tranquility and togetherness we can... https://t.co/S616r48ZpF",Twitter Web Client,20,323
2019/5/28,1133258743100170242,"My nationwide Ramadan tour took me to the Bono region.

I paid courtesy calls on the traditional leaders and people... https://t.co/cMi6Bc4HFs",Twitter Web Client,48,710
2019/5/26,1132752825056944128,"This gesture signifies the unique peace, religious tolerance and harmonious traits we possess as a country. We cher... https://t.co/7NMBOgnXdS",Twitter Web Client,23,260
2019/5/26,1132752807466033158,It was gratifying to have some pastors of Ahafo Region led by the Chairman of Association of Churches and Resident... https://t.co/T8ykbQJbsz,Twitter Web Client,28,349
2019/5/26,1132752797504540672,"I also paid homage to Osahene Kwaku Aterkyi II (Paramount Chief of Kukuom), Nana Kwasi Bosomprah I (Paramount Chief... https://t.co/mE6NSxOsXg",Twitter Web Client,3,78
2019/5/26,1132752788243587073,"On the 21st day of Ramadan 2019, I visited the chiefs, people and Muslim faithfuls in the Ahafo region, specificall... https://t.co/ihmjRyoyei",Twitter Web Client,43,549
2019/5/26,1132539043944816640,"I also appealed to my  brothers, sisters, mothers and fathers in Chereponi to give peace a chance. We are really al... https://t.co/HVjV1mSLAS",Twitter Web Client,23,457
2019/5/26,1132539035832991744,I admonished my fellow Muslims to accept and respect each other's beliefs. Ghana is big enough to contain all of us... https://t.co/MtDA8VaksK,Twitter Web Client,19,470
2019/5/26,1132539026458796032,"On Saturday, May 25, I started the third phase of my nationwide Ramadan tour with a visit to Upper East region.

I... https://t.co/7FZBHgxnfJ",Twitter Web Client,38,750
2019/5/22,1131323588701827073,May Allah continue to bless our motherland Ghana. 3/3 https://t.co/HZo1XUWcLG,Twitter Web Client,30,451
2019/5/22,1131323578434113536,"I also interacted with the chiefs and people of Ejisu and Konongo traditional areas.

I asked for special prayers... https://t.co/cMDVLOQPB7",Twitter Web Client,19,482
2019/5/22,1131323569324138497,"On Wednesday, 22nd May, I visited the Asafo Ahmadiyya mosque, Ejisu and Konongo central mosques to join my fellow M... https://t.co/vveSVkQoNv",Twitter Web Client,60,859
2019/5/22,1131182741695938561,"... Nsawam Prison (Female) and Koforidua Prison.

The extension of the water for all programme to the prisons is to... https://t.co/IZZBUU459A",Twitter Web Client,21,180
2019/5/22,1131182729310216192,"... Kumasi Central Prison, Duayaw Nkwanta Camp Prison, Kenyasi Camp Prison, Wa Central Prison, Navrongo Central Pri... https://t.co/DJvBAXWrNe",Twitter Web Client,21,182
2019/5/22,1131182717478031360,"The mechanized boreholes are to  serve prisons across the country.

The beneficiary facilities include the Forifori... https://t.co/0SzCOKbhiV",Twitter Web Client,6,26
2019/5/22,1131182708544217088,"In response to serious water problems faced by Ghana's Prisons as a result of overcrowding, this morning I handed o... https://t.co/ziFSSyS0Sz",Twitter Web Client,50,521
2019/5/21,1130835451454119936,I wish the Indian delegation the best of stay and study in Ghana 4/4 https://t.co/JEacxZY3TN,Twitter Web Client,24,241
2019/5/21,1130835441018703872,We had fruitful deliberations about Ghana and India cooperation and shared thoughts on how Ghana can remain a peace... https://t.co/eB4w1LzJT7,Twitter Web Client,18,291
2019/5/21,1130835434500775936,The delegation is visiting Ghana on a study tour to acquaint themselves with a better understanding of the security... https://t.co/TkZhTKVe23,Twitter Web Client,4,57
2019/5/21,1130835425940115456,"Earlier today, Tuesday, 21st May, I welcomed a delegation of the India National Defence College Course (Course 59)... https://t.co/o9D5CD1hZS",Twitter Web Client,38,403
2019/5/20,1130548538285395973,"The government of H.E @NAkufoAddo, has been guided by the understanding and conviction that technology is critical... https://t.co/1ZsSWO4f95",Twitter Web Client,14,210
2019/5/20,1130548529632600067,It was refreshing to note that most of the points of references by the speakers and experts for a modern day econom... https://t.co/tRWxPWgs4O,Twitter Web Client,14,219
2019/5/20,1130548517678833672,"For us in Ghana, this has been our drive  in nearly the two and half years of the government of President... https://t.co/d5LFfp5gUC",Twitter Web Client,3,29
2019/5/20,1130548508728205312,Both the IAA Conference and the CEOs Summit seek to explore the critical roles technology plays in building modern... https://t.co/wqfd3iamfV,Twitter Web Client,5,25
2019/5/20,1130548499513335808,"On Monday, 20th May, I was the Guest Speaker at the 3rd edition of the Africa Global Leadership Conference organise... https://t.co/zawToFXNr6",Twitter Web Client,37,363
2019/5/19,1130248795328045057,"I also asked for special prayers for Ghana, especially the leadership, as we work together to take Ghana to the nex... https://t.co/thReKUlUzv",Twitter Web Client,31,457
2019/5/19,1130248767125512192,"I ended the second phase of my nationwide Ramadan Tour in the Western North Region on Sunday, 19th May , 2019.

I c... https://t.co/rwfvhzfpTQ",Twitter Web Client,49,731
2019/5/19,1130104938099630080,"I also called on the Paramount Chief of Mpohor Traditional Council, Osabarima Kwaw Entsie II, to thank him and the... https://t.co/wQoH6FPidg",Twitter Web Client,13,324
2019/5/19,1130104929631297536,"I asked for special prayers for all Ghanaians, especially the leadership, as we work together to develop our dear c... https://t.co/TBtzP5CNwr",Twitter Web Client,11,355
2019/5/19,1130104920663830529,"On Saturday,18th May 2019, I joined the Muslim faithfuls to pray at Mpohor, Axim and Kamgbunli, all in the Western... https://t.co/68JuQMKTGG",Twitter Web Client,20,485
2019/5/17,1129510977580539905,I urged them to continue to live in harmony and unite to accelerate development for the region. Ghana is the only c... https://t.co/wyJEZdjeAR,Twitter Web Client,5,32
2019/5/17,1129510257154297856,I paid a courtesy call on the Chiefs and People of Agona Nyakrom Traditional Area in the Agona West Municipality an... https://t.co/OSgmRcv4Cg,Twitter Web Client,10,97
2019/5/17,1129510246530125824,"On Friday, May 17, I started the second phase of my 2019 nationwide Ramadan tour with a visit to the Central region... https://t.co/nuTEdTXcwv",Twitter Web Client,26,314
2019/5/17,1129438826341048328,It will also propel the cutting-edge sterling training delivered by the Academy to assume its proper place as one o... https://t.co/KEmxpzNcgV,Twitter Web Client,15,194
2019/5/17,1129438816320802818,This will ensure greater effectiveness and efficiency in the overall training and activities of instructors and cad... https://t.co/JTSTkSHNUM,Twitter Web Client,10,184
2019/5/17,1129438806518767617,President @NAkufoAddo's government has pledged that the Ghana Military Academy will be transformed into a world-cla... https://t.co/P7mZEcwK5B,Twitter Web Client,4,28
2019/5/17,1129438793239531522,"Government, on its part, will continue to provide the logistics necessary for them to give off their best to the na... https://t.co/GLi1iMnlKK",Twitter Web Client,3,25
2019/5/17,1129438778915995649,"I urged the security agencies, especially the Ghana Armed Forces, to continue to abide by the oaths they have sworn... https://t.co/9s85eHw387",Twitter Web Client,3,27
2019/5/17,1129438766823890946,"This morning, I was the reviewing officer at the Graduation Parade of the Special Medical Intake 5 of the Ghana Arm... https://t.co/SzyE4Clxon",Twitter Web Client,24,412
2019/5/15,1128702968323301378,"Now is the time to take a critical look at our seminal ICT policy document, the ICT for Accelerated Development Pol... https://t.co/361aY8hIbq",Twitter Web Client,15,173
2019/5/15,1128702954603712512,"... ICT innovation in Africa by 2023.

I stressed the importance Government attaches to the ongoing digitisation ag... https://t.co/TDkeGK1Xot",Twitter Web Client,13,170
2019/5/15,1128702945590218762,The conference is to review the Information and Communication Technology for Accelerated Development (ICT4AD) polic... https://t.co/LEF7nT02dM,Twitter Web Client,5,46
2019/5/15,1128702933137338368,"On Wednesday, 15th May, I participated in Day- One of the Ghana Digital Roadmap Conference which is under the theme... https://t.co/nnsVMZOZZT",Twitter Web Client,43,462
2019/5/15,1128667411509645313,RT @donasarkar: I had the pleasure present some thoughts on #DigitalInclusion to the Ministers &amp; leaders in Accra at @mocghana. I did manag...,Twitter for Android,14,0
2019/5/14,1128418112733417475,RAMADAN TOUR 2019 : OTI REGION https://t.co/JVmNy3rwEg via @YouTube,Twitter Web Client,15,201
2019/5/13,1127869435740590080,"We will continue to implement policies that address the immediate and long term needs of all Ghanaians, particularl... https://t.co/XgwPUP27Na",Twitter Web Client,8,188
2019/5/13,1127869424344682496,Throughout the visits one thing was clear - that the 'Zongos' recognise the good works and programmes rolled-out by... https://t.co/iwm7BilFTo,Twitter Web Client,9,214
2019/5/13,1127869414202859520,"I admonished the communities to live in harmony and pray for those in government, and also uphold the hands of thos... https://t.co/O9NpprA39s",Twitter Web Client,3,49
2019/5/13,1127869402651791360,"In the course of the day, I paid a courtesy call on Chiefs and elders of Ofoase and also visited the Nkawkaw, Ofoas... https://t.co/GrPzwQHWKs",Twitter Web Client,4,38
2019/5/13,1127869395269836800,"I ended the first phase of my 2019 nationwide Ramadan tour in the Eastern region on Sunday,12th May. 1/5 https://t.co/nfoJNj07k6",Twitter Web Client,27,511
2019/5/12,1127518585222586369,#HappyMothersDay https://t.co/aGr4bcISh6,Twitter Web Client,46,404
2019/5/11,1127344868290899969,"As a country, our growth and development lie in our unity and that we must do everything possible to preserve that.... https://t.co/kqpQmlGKLT",Twitter Web Client,16,223
2019/5/11,1127344855674490882,Currently we enjoy real peace and harmony between Muslims and Christians largely because we tolerate and accept eac... https://t.co/iEhmWpSqS3,Twitter Web Client,22,290
2019/5/11,1127344845935316992,"In my address, I called for peace and unity among colleagues of the Islamic faith, as well as the need for acceptan... https://t.co/q9TFXKYJe2",Twitter Web Client,7,87
2019/5/11,1127344836112207873,"Day two (2) of my nationwide Ramadan tour took me to the Volta region.

I  joined my fellow muslims in Kpando, Kped... https://t.co/CcpYElA6G8",Twitter Web Client,57,652
2019/5/10,1126962948423991297,"Also, I admonished Muslims to use the period of Ramadan to pray for H.E @NAkufoAddo's government as well as the peo... https://t.co/ZOXtUnItg8",Twitter Web Client,16,302
2019/5/10,1126962941541199872,I urged them to continue to cherish the existing peace and unity among people with  different faiths especially bet... https://t.co/r9j9WwV4bh,Twitter Web Client,16,378
2019/5/10,1126962933320359937,"On Friday, May 10, I started my 2019 nationwide Ramadan tour with visits  to some mosques in the Oti region to join... https://t.co/UhSCzWds49",Twitter Web Client,35,667
2019/5/7,1125845561134002179,"They also praised Ghana's role in the quest for world peace, and vowed to work hand in hand with the Government of... https://t.co/IwGdLYpT0i",Twitter Web Client,9,95
2019/5/7,1125845559162568706,"The Ambassadors pledged their countries' continued support for Ghana's development, especially in the areas of huma... https://t.co/SbmzXs6BNX",Twitter Web Client,9,115
2019/5/7,1125845557640085505,I also assured that Ghana will continue to play her part in the maintenance of peace and security in the sub-region... https://t.co/1ctJJAcygf,Twitter Web Client,4,41
2019/5/7,1125845556155359237,I reaffirmed Ghana's commitment to fostering and maintaining mutually beneficial relations with countries across the world. 2/5,Twitter Web Client,3,29
2019/5/7,1125845549314396160,"On Tuesday, May 7, the Ambassadors of Japan and France to Ghana, H.E. Mr. Tsutomu Himeno and H.E. Anne Sophie Ave r... https://t.co/R9ATWYR7yT",Twitter Web Client,41,413
2019/5/6,1125471743743811585,"May God continue to bless him with good health, long life, and wisdom. 3/3 https://t.co/pAuG1lA16i",Twitter Web Client,34,437
2019/5/6,1125471733572624384,"His Majesty continues to play a critical role in the Ghana project, and his constant advice and guidance has been a... https://t.co/qLYIG26pbj",Twitter Web Client,45,524
2019/5/6,1125471724882079744,"This afternoon, I, joined the Asantehene, Otumfuo Osei Tutu II, for his 69th birthday and 20 years on the Golden St... https://t.co/u6CAmowDwK",Twitter Web Client,101,1239
2019/5/6,1125361160704937984,"RT @USEmbassyGhana: #AmbSullivan met His Eminence Sheikh Sharubutu, the National Chief Imam, to discuss a common interest in fostering inte...",Twitter for Android,48,0
2019/5/5,1125132269860081668,Ramadan Mubarak!! https://t.co/9kMYjkN92h,Twitter Web Client,119,902
2019/5/3,1124438237148274688,"Also, I handed over an ambulance to officials of the Base Hospital to assist in the delivery of medical services to... https://t.co/OzSOQNGwTy",Twitter Web Client,26,309
2019/5/3,1124438226528288769,Government is committed to sports development and determined to revive Ghana sports at all levels and in all sphere... https://t.co/fWiTry3FHi,Twitter Web Client,27,307
2019/5/3,1124438219523751936,"...Basketball court, a multi-purpose hall (Gymnasium) for indoor games, two therapeutic/aromatic gardens, and offic... https://t.co/qNc3ll1DSV",Twitter Web Client,8,36
2019/5/3,1124438208316571648,"The edifice would boast among others of a FIFA standard size Football pitch, VIP box, Media box, Press room, sanita... https://t.co/5TXqWPzNhU",Twitter Web Client,7,34
2019/5/3,1124438201052160000,The centre is the first of six such projects to be constructed for all six garrisons of the Ghana Armed Forces in f... https://t.co/Q31yvJf5FS,Twitter Web Client,7,28
2019/5/3,1124438193116413953,"On Friday, May 3, I cut sod for work to begin on a multipurpose sports centre for the 6 Garrison of the Ghana Armed... https://t.co/4ngukog9dE",Twitter Web Client,50,721
2019/5/2,1124009109362233344,Congratulations to all Lions and Leos in Ghana on this memorable achievement. 5/5 https://t.co/iCwLka4h1B,Twitter Web Client,13,124
2019/5/2,1124009100537470979,"they battle the effects of the disease.

Government appreciates the role played by such organisations as we seek to... https://t.co/oWFxCKQsHz",Twitter Web Client,15,124
2019/5/2,1124009092144672771,"...the provision of succour to the poor and underprivileged.

I also announced that H.E. @NAkufoAddo has directed t... https://t.co/1UWt6ksjWA",Twitter Web Client,7,44
2019/5/2,1124009084171227138,"For over 100 years the Lions have demonstrated, by their engagements at the community level, their commitment to ex... https://t.co/zuQ7Z6H8Lp",Twitter Web Client,7,36
2019/5/2,1124009075686158336,"On Thursday, 2nd May, 2019, I witnessed the inauguration of an independent District of the International Associatio... https://t.co/EBjYzFUcSA",Twitter Web Client,27,361
2019/4/30,1123272984662290432,With this end-to-end modular eProcurement system and its integration with other government systems - such as Regist... https://t.co/SKtIjXKDqa,Twitter Web Client,17,105
2019/4/30,1123272976508571649,"tender responses and a reduction in Procurement lead times. As an administration, we are fully committed to improvi... https://t.co/ar228LgGzf",Twitter Web Client,17,130
2019/4/30,1123272970116444160,"In addition, there will be a considerable reduction of the use of paper associated with tendering, greater ease in... https://t.co/Hulxu9nk7y",Twitter Web Client,10,55
2019/4/30,1123272961769771008,The eProcurement system is designed to address corruption in procurement procedures by minimising human face-to-fac... https://t.co/hhgMdyHR7S,Twitter Web Client,12,33
2019/4/30,1123272952429064192,"On Tuesday, April 30, I launched Ghana's Electronic Procurement System (GHANEPS) in Accra, making Ghana the first c... https://t.co/fI00hZJhhb",Twitter Web Client,66,567
2019/4/30,1123181486369386496,"The projects include Phase two and modernization of the Kumasi Central Market, construction of New Terminal Buildin... https://t.co/Nesi2xkKlI",Twitter Web Client,24,203
2019/4/30,1123181477359964160,The UK government has provided funding support for three major infrastructure projects to be commenced in the next... https://t.co/8kmsx4jm8a,Twitter Web Client,24,197
2019/4/30,1123181467956383744,"We discussed bilateral cooperation between Ghana and the United Kingdom (UK), as well as matters on West African Re... https://t.co/ZYRV5PEwMI",Twitter Web Client,5,23
2019/4/30,1123181459890671616,"This morning, the British Secretary of State for Foreign and Commonwealth Affairs, Rt. Hon. @Jeremy_Hunt paid a cou... https://t.co/eWKq0lvF8v",Twitter Web Client,45,521
2019/4/29,1122957801607913472,"The revamping &amp; upgrading of the Academy, as well as the provision of essential logistics for not just the Immigrat... https://t.co/HLywuNAMjf",Twitter Web Client,30,326
2019/4/29,1122957793479352320,Government has also procured 150 high performance vehicles to support the operations of the Ghana Immigration Servi... https://t.co/icA3nv5u8r,Twitter Web Client,43,398
2019/4/29,1122957782506967041,"region, in fulfilment of his promise to revamp the Academy. President @NAkufoAddo pledged to revamp the structures... https://t.co/5fXKeyANAU",Twitter Web Client,11,86
2019/4/29,1122957775045373958,"This morning, I, on behalf of President @NAkufoAddo, commissioned a 221-capacity hostel facility, a 300-capacity le... https://t.co/WJCDT86JgU",Twitter Web Client,134,1164
2019/4/26,1121736064954249216,"Until his demise, he was the Chairman of the NPP's Council of elders.

@SBawumia and I condole with his family, the... https://t.co/aA8HEpIo6z",Twitter Web Client,12,169
2019/4/26,1121736061812727808,"He was appointed the Minister of Local Government under Supreme Military Council junta.

With the return to democra... https://t.co/EPdub6jzAm",Twitter Web Client,13,155
2019/4/26,1121736059207999488,"He served Ghana and the New Patriotic Party with dedication, dignity, and zeal.

Mr.Tedam served as a Member of Par... https://t.co/5P34ebpU6K",Twitter Web Client,9,36
2019/4/26,1121736055017938944,I have received with sadness the death of our father and venerable statesman Mr. Clement Kubindiwor Tedam affection... https://t.co/qmo8EwR8Jo,Twitter Web Client,83,887
2019/4/24,1121150374155517952,LAUNCH OF ZIPLINE MEDICAL DRONE DELIVERY SERVICE #flickr https://t.co/koeMoWQEg2,Twitter Web Client,18,126
2019/4/24,1121109428789444608,"Not a single Ghanaian, irrespective of his or her remoteness, deserves to die due to inaccessibility to emergency h... https://t.co/6jsKlTIN1q",Twitter Web Client,25,227
2019/4/24,1121109420656738309,This is part of many innovations adopted by Government to improve access to health care to deprived and hard-to-rea... https://t.co/znlHs8dT2f,Twitter Web Client,27,217
2019/4/24,1121109410875609090,"The centre which is 100% operated by Ghanaians will provide a response to medical emergencies, especially in hard t... https://t.co/kiZYK63NXR",Twitter Web Client,8,45
2019/4/24,1121109404026318854,"This morning, I commissioned Ghana's first medical drone delivery centre at Omenako in the  Eastern Region. 1/4 https://t.co/N3dJhLasCb",Twitter Web Client,115,845
2019/4/24,1120990325231820800,This government is committed to creating a sustainable and business friendly environment to promote entrepreneurshi... https://t.co/dsUAyEUPd1,Twitter Web Client,23,227
2019/4/24,1120990316440498177,"When students are exposed to business concepts and plans at an early age, there is a tendency for them to think ent... https://t.co/u7qcFoJr2X",Twitter Web Client,14,206
2019/4/24,1120990307661774849,The Student Entrepreneurship Initiative is a government policy developed by the Ministry of Business Development in... https://t.co/7z97aL0Its,Twitter Web Client,8,25
2019/4/24,1120990298367303681,"On Tuesday, 23rd April, I launched the Tertiary version of the Student Entrepreneurship Initiative (SEI) at the Uni... https://t.co/RzRnEsmGLL",Twitter Web Client,39,430
2019/4/23,1120771203961061382,NATIONAL CHIEF IMAM AT 100 BREAKFAST LECTURE #flickr https://t.co/IGtULSSSCq,Twitter Web Client,17,199
2019/4/23,1120766209694289920,"Islam, Christianity have more similarities than differences - VP Bawumia https://t.co/URwnhP3OTG via @YouTube",Twitter Web Client,22,210
2019/4/23,1120702506538029056,"RT @SBawumia: Happy 100th birthday to our National Chief Imam, Sheik Dr. Osman Nuhu Sharubutu. You have been a blessing to our family and t...",Twitter Web Client,143,0
2019/4/23,1120667012097769473,It is my prayer that Almighty Allah grants him long life and continues to be a blessing to mother Ghana. 2/2 https://t.co/ewAncs7llm,Twitter Web Client,36,432
2019/4/23,1120667004686471168,"I joined Archbishop Charles Palmer-Buckle, H.E. Dr Mohamed Ibn Chambas and other dignitaries at a special lecture o... https://t.co/bnC78qo7U6",Twitter Web Client,90,959
2019/4/23,1120602084313837570,#ChiefImamAt100 https://t.co/ohetwDpeA6,Twitter Web Client,78,631
2019/4/22,1120334784427900928,Scenes from ADAE K3SE3  &amp; 20TH ANNIVERSARY CELEBRATIONS OF THE ENSTOOLMENT OF OTUMFUO OSEI TU... #flickr https://t.co/SS4E7XvsgE,Twitter Web Client,35,328
2019/4/20,1119682127551971329,Congratulations to the youth wing of our great party for this event. 4/4 https://t.co/lk4T6aHV3B,Twitter Web Client,31,286
2019/4/20,1119682117078790145,"The importance of a skilled and educated populace to national development cannot be over emphasised, and government... https://t.co/Zxof4VNqRc",Twitter Web Client,32,296
2019/4/20,1119682108522471430,"I also addressed a rally at Obo, during which I emphasised the importance of the many policies and programmes being... https://t.co/GpjsZrXaY9",Twitter Web Client,10,52
2019/4/20,1119682101375320064,"This morning, I joined thousands of youth in a health walk organised by the national youth wing of the New Patrioti... https://t.co/C4bIWj3TiV",Twitter Web Client,55,693
2019/4/20,1119513197847961601,"Maj.Gen.Vib-Sanziri's leadership, dedication and positive attitude to work and life will be sorely missed.

My hear... https://t.co/6HIHIWxf0Y",Twitter Web Client,19,230
2019/4/20,1119513195536891904,The last time I met him was on my visit to the Ghanaian troops in Lebanon last year. Little did I know when I said... https://t.co/KQHfJy2NJY,Twitter Web Client,18,261
2019/4/20,1119513190650523649,"I am deeply saddened to learn of the death of Major General Francis Vib-Sanziri, Head of Mission &amp; Force Commander... https://t.co/eYkhaXQw00",Twitter Web Client,80,809
2019/4/19,1119281018530336768,May Allah continue to grant Sheikh Sharubutu good health so that Ghana would continue to benefit from his invaluabl... https://t.co/0M9oPb3Osv,Twitter Web Client,33,327
2019/4/19,1119281011341262848,The special thanksgiving prayer was to thank the Almighty Allah for the blessings He has bestowed on the National C... https://t.co/N1AlYAK7n6,Twitter Web Client,38,340
2019/4/19,1119281004202557440,"As part of the centenary anniversary celebrations of the National Chief Imam, I joined His Eminence, Sheikh Osman N... https://t.co/RLx1ow8Yqa",Twitter Web Client,63,634
2019/4/19,1119158927709495296,We wish everyone happy holidays. May God bless our homeland Ghana. 3/3,Twitter Web Client,28,299
2019/4/19,1119158921980071936,"As you commemorate this special festivity which marks the death and resurrection of Jesus Christ, we encourage all... https://t.co/0KKfILLgn8",Twitter Web Client,26,309
2019/4/19,1119158916107997184,My family and I wish our Christian brothers and sisters a happy Easter.  1/3,Twitter Web Client,56,803
2019/4/13,1117153138669162499,"I indicated that, for us as Government, leapfrogging technology and innovation continues to remain a key strategic... https://t.co/dmUfuHOnoK",Twitter Web Client,19,240
2019/4/13,1117153127730425856,Digital technologies are crucial as strategic drivers to create open participatory and improved social inclusivenes... https://t.co/ATnDrdr8vd,Twitter Web Client,15,241
2019/4/13,1117153113553678337,"On Saturday, 13th April, 2019, I joined an important conversation as the main Speaker at the Emerging Markets Summi... https://t.co/iFhGY6x0Nt",Twitter Web Client,39,420
